ID,Título,Medio,Ciudad del medio (o país),Mes,Fecha de publicación,Link,KW de búsqueda,Mención en título KW_G1,Mención en título KW_G2,Mención unifficada,
426,"Mujer, pobre y mapuche: Rosa Catrileo, la abogada que busca la autodeterminación de su pueblo en la CC
",Cnnchile.com,Región Metropolitana,Mayo 2021,26/05/2021,https://www.cnnchile.com/constituyente/entrevista-rosa-catrileo-autodeterminacion-pueblo-mapuche_20210526/,Plurinacionalidad,No,Sí,Sí,
434,En el eje izquierda-derecha: ¿Cuál es el domicilio político que reconocen los constituyentes de pueblos originarios?,Theclinic.cl,Región Metropolitana,Mayo 2021,28/05/2021,https://www.theclinic.cl/2021/05/28/en-el-eje-izquierda-derecha-cual-es-el-domicilio-politico-que-reconocen-los-constituyentes-de-pueblos-originarios/,Plurinacional Plurinacionalidad (combinada),No,Sí,Sí,
444,"Elisa Loncon, constituyente mapuche: “Las naciones originarias no estamos hablando de independencia, estamos hablando del ejercicio del derecho político para determinar su presente y su futuro”
",Elmostrador.cl,Región Metropolitana,Junio 2021,01/06/2021,https://www.elmostrador.cl/nueva-constitucion/2021/06/01/elisa-loncon-constituyente-mapuche-las-naciones-originarias-no-estamos-hablando-de-independencia-estamos-hablando-del-ejercicio-del-derecho-politico-para-determinar-su-presente-y-su-futuro/,Plurinacional,No,Sí,Sí,
458,"Plurinacionalidad, pero no solo eso: los deseos constituyentes de los pueblos originarios
",Radio.uchile.cl,Región Metropolitana,Junio 2021,06/06/2021,https://radio.uchile.cl/2021/06/06/plurinacionalidad-pero-no-solo-eso-los-deseos-constituyentes-de-los-pueblos-originarios/,Plurinacional Plurinacionalidad (combinada),Sí,No,Sí,
463,"Constituyentes forman “Vocería de los pueblos” y plantean seis garantías democráticas para el desarrollo de la Convención
",Elmostrador.cl,Región Metropolitana,Junio 2021,08/06/2021,https://www.elmostrador.cl/dia/2021/06/08/constituyentes-forman-voceria-de-los-pueblos-y-plantean-seis-garantias-democraticas-para-el-desarrollo-de-la-convencion/,Plurinacional,No,Sí,Sí,
471,"Territorio, plurinacionalidad y lengua: Los temas abordados por constituyentes indígenas previo a la Convención",Latercera.com,Región Metropolitana,Junio 2021,10/06/2021,https://www.latercera.com/reconstitucion/noticia/territorio-plurinacionalidad-y-lengua-los-temas-abordados-por-constituyentes-indigenas-previo-a-la-convencion/FKHA4CXIRFB4LBROWJYZNNDHVQ/,plurinacionalidad,Sí,No,Sí,
472,"Convencionales de pueblos originarios exigirán hablar idiomas nativos durante debate constituyente
",Biobiochile.cl,Región Metropolitana,Junio 2021,11/06/2021,https://www.biobiochile.cl/especial/una-constitucion-para-chile/noticias/2021/06/11/convencionales-de-pueblos-originarios-exigiran-debatir-en-sus-idiomas-nativos-durante-debates.shtml,Plurinacional Plurinacionalidad (combinada),No,Sí,Sí,
474,"Verónica Figueroa Huencho: “Las mujeres constituyentes de pueblos originarios representan una perspectiva de género que está cruzada por una violencia estatal”
",Elmostrador.cl,Región Metropolitana,Junio 2021,11/06/2021,https://www.elmostrador.cl/braga/2021/06/11/academica-veronica-figueroa-huencho-las-mujeres-constituyentes-de-pueblos-originarios-representan-una-perspectiva-de-genero-que-esta-cruzada-por-una-violencia-estatal/,plurinacionalidad,No,Sí,Sí,
478,"Comisión Mixta aprueba feriado por Pueblos Indígenas: podría aplicarse el próximo 21 de junio
",Radio.uchile.cl,Región Metropolitana,Junio 2021,14/06/2021,https://radio.uchile.cl/2021/06/14/comision-mixta-aprueba-feriado-por-pueblos-indigenas-podria-aplicarse-el-proximo-21-de-junio/,plurinacionalidad,No,Sí,Sí,
480,"“Nuestro mandato colectivo”: 600 organizaciones sociales firman respaldo a Vocería de los Pueblos 
",Piensachile.com,Región Metropolitana,Junio 2021,15/06/2021,https://piensachile.com/2021/06/15/nuestro-mandato-colectivo-600-organizaciones-sociales-firman-respaldo-a-voceria-de-los-pueblos/,Plurinacional,No,Sí,Sí,
482,"Diego Ancalao y pueblos originarios en el proceso constituyente: “Rompe con el discurso hegemónico de 140 años”
",Cnnchile.com,Región Metropolitana,Junio 2021,15/06/2021,https://www.cnnchile.com/lodijeronencnn/diego-ancalao-pueblos-originarios-proceso-constituyente-rompe-discurso-hegemonico_20210615/,Plurinacional,No,Sí,Sí,
489,"Poder constituyente y naciones originarias: democratizar las reglas
",Elmostrador.cl,Región Metropolitana,Junio 2021,18/06/2021,https://www.elmostrador.cl/noticias/opinion/columnas/2021/06/18/poder-constituyente-y-naciones-originarias-democratizar-las-reglas/,Plurinacional,No,Sí,Sí,
492,"Vocería de Los Pueblos llama a constituyentes a debatir en conjunto acto de instalación de la Convención 
",Elmostrador.cl,Región Metropolitana,Junio 2021,19/06/2021,https://www.elmostrador.cl/nueva-constitucion/2021/06/19/voceria-de-los-pueblos-llama-a-constituyentes-a-debatir-en-conjunto-acto-de-instalacion-de-la-convencion/,Plurinacional,No,Sí,Sí,
494,87 constituyentes se reúnen tras convocatoria ampliada de la Vocería de Los Pueblos previa a la instalación de la Convención,Elmostrador.cl,Región Metropolitana,Junio 2021,21/06/2021,https://www.elmostrador.cl/nueva-constitucion/2021/06/21/87-constituyentes-se-reunen-tras-convocatoria-ampliada-de-la-voceria-de-los-pueblos-previa-a-la-instalacion-de-la-convencion/,Plurinacional,No,Sí,Sí,
496,"La participación de las naciones originarias y la Convención Constitucional
",Elmostrador.cl,Región Metropolitana,Junio 2021,21/06/2021,https://www.elmostrador.cl/noticias/opinion/columnas/2021/06/21/la-participacion-de-las-naciones-originarias-y-la-convencion-constitucional/,Plurinacional Plurinacionalidad (combinada),No,Sí,Sí,
498,"Presidenta del Senado: “necesitamos reconocimiento, justicia y un acuerdo plurinacional”
",Senado.cl,Región de Valparaíso,Junio 2021,21/06/2021,https://www.senado.cl/noticias/presidente-del-senado/presidenta-del-senado-necesitamos-reconocimiento-justicia-y-un,Plurinacional Plurinacionalidad (combinada),Sí,No,Sí,
500,"#FueTendencia: Día Nacional de los Pueblos Originarios
",Diarioconcepcion.cl,Región del Biobío,Junio 2021,22/06/2021,https://www.diarioconcepcion.cl/opinion/2021/06/22/fuetendencia-dia-nacional-de-los-pueblos-originarios.html,Plurinacional,No,Sí,Sí,
504,"Quién es la candidata de la “Vocería de los Pueblos” para presidir la Convención
",Ellibero.cl,Región Metropolitana,Junio 2021,23/06/2021,https://ellibero.cl/actualidad/quien-es-la-candidata-de-la-voceria-de-los-pueblos-para-presidir-la-convencion/,Plurinacional,No,Sí,Sí,
507,"Un nuevo ciclo para las naciones originarias, con autonomía e igualdad intercultural
",Elmostrador.cl,Región Metropolitana,Junio 2021,24/06/2021,https://www.elmostrador.cl/destacado/2021/06/24/un-nuevo-ciclo-para-las-naciones-originarias-con-autonomia-e-igualdad-intercultural/,Plurinacional Plurinacionalidad (combinada),No,Sí,Sí,
508,"¿Cuál es la importancia de contar con un feriado que conmemore el día los pueblos originarios?
",Biobiochile.cl,Región Metropolitana,Junio 2021,25/06/2021,https://www.biobiochile.cl/especial/una-constitucion-para-chile/noticias/opinion/2021/06/25/cual-es-la-importancia-de-contar-con-un-feriado-que-conmemore-el-dia-los-pueblos-originarios.shtml,Plurinacional,No,Sí,Sí,
516,"¿Chile, un Estado plurinacional?: 6 constituyentes debaten sobre reconocimiento a pueblos indígenas
",24horas.cl,Región Metropolitana,Junio 2021,27/06/2021,https://www.24horas.cl/programas/el-pais-que-queremos/chile-un-estado-plurinacional-6-constituyentes-debaten-sobre-reconocimiento-a-pueblos-indigenas-4843616,Plurinacional Plurinacionalidad (combinada),Sí,No,Sí,
520,"Constituyentes de PP.OO exigen la renuncia del secretario ejecutivo de la CC por rechazar sus requerimientos
",Eldesconcierto.cl,Región Metropolitana,Junio 2021,27/06/2021,https://www.eldesconcierto.cl/noticias/2021/06/27/constituyentes-de-pp-oo-exigen-la-renuncia-del-secretario-ejecutivo-de-la-convencion-constitucional-por-rechazar-sus-requerimientos.html,Plurinacional,No,Sí,Sí,
522,"Wilfredo Bacian, constituyente quechua: ""Los pueblos-naciones originarias valemos lo mismo. No porque un pueblo tenga más habitantes va a estar por sobre otro""
",Elmostrador.cl,Región Metropolitana,Junio 2021,27/06/2021,https://www.elmostrador.cl/nueva-constitucion/2021/06/27/wilfredo-bacian-constituyente-quechua-los-pueblos-naciones-originarias-valemos-lo-mismo-no-porque-un-pueblo-tenga-mas-habitantes-va-a-estar-por-sobre-otro/,Plurinacional Plurinacionalidad (combinada),No,Sí,Sí,
525,"Pueblos originarios
",Diarioconcepcion.cl,Región del Biobío,Junio 2021,28/06/2021,https://www.diarioconcepcion.cl/carta-al-director/2021/06/28/pueblos-originarios.html,Plurinacional,No,Sí,Sí,
527,"QUÉ SE LEE | Elisa Loncon: El mandato de instalar los derechos de las naciones originarias
",Eldesconcierto.cl,Región Metropolitana,Junio 2021,29/06/2021,http://eldesconcierto.cl/tipos-moviles/letras/2021/06/29/que-se-lee-elisa-loncon-el-mandato-de-instalar-los-derechos-de-las-naciones-originarias.html,Plurinacional,No,Sí,Sí,
530,"Anticipo de la Convención: sí, Chile será un Estado Plurinacional
",Pauta.cl,Región Metropolitana,Junio 2021,30/06/2021,https://www.pauta.cl/politica/convencion-constitucional-nueva-constitucion-estado-plurinacional,Plurinacional Plurinacionalidad (combinada),Sí,No,Sí,
549,"Columna de Cristina Ñancucheo y Fernando Pairican: El día en que la Plurinacionalidad, como una propuesta para una nueva democracia entre pueblos, se ha comenzado a discutir",Theclinic.cl,Región Metropolitana,Julio 2021,5/7/2021,https://www.theclinic.cl/2021/07/05/columna-de-cristina-nancucheo-y-fernando-pairican-el-dia-en-que-la-plurinacionalidad-como-una-propuesta-para-una-nueva-democracia-entre-pueblos-se-ha-comenzado-a-discutir/,Plurinacionalidad,Sí,No,Sí,
552,"Constituyente del Pueblo Colla es propuesta para la presidencia de la Convención Constitucional en Chile
",Elmostrador.cl,Región Metropolitana,Julio 2021,03/07/2021,https://www.elmostrador.cl/nueva-constitucion/2021/07/03/constituyente-del-pueblo-colla-es-propuesta-para-la-presidencia-de-la-convencion-constitucional-en-chile/,Plurinacional Plurinacionalidad (combinada),No,Sí,Sí,
563,"Elisa Loncón: ""Esta convención transformará Chile en un Chile plurinacional e intercultural""
",Cooperativa.cl,Región Metropolitana,Julio 2021,04/07/2021,https://cooperativa.cl/noticias/pais/politica/reformas-constitucionales/elisa-loncon-esta-convencion-transformara-chile-en-un-chile/2021-07-04/160113.html,Plurinacional,Sí,No,Sí,
568,"Minuto a minuto: Elisa Loncón al asumir la presidencia de la Convención: ""Se funda un nuevo Chile plural, plurilingüe, con todos los pueblos""
",Latercera.com,Región Metropolitana,Julio 2021,04/07/2021,https://www.latercera.com/politica/noticia/minuto-a-minuto-convencion-constitucional-realizara-esta-manana-sesion-inaugural-y-los-155-miembros-asumiran-sus-funciones/WJRVSDNVWBFL5LJAF7WIQH3WBE/,Plurinacional,No,Sí,Sí,
570,Tomás Jordán: Plurinacionalidad se conversó en 2016 pero hoy es un elemento estructural del Estado,Biobiochile.cl,Región Metropolitana,Julio 2021,04/07/2021,https://www.biobiochile.cl/especial/una-constitucion-para-chile/noticias/entrevistas/2021/07/04/tomas-jordan-plurinacionalidad-se-converso-en-2016-pero-hoy-es-un-elemento-estructural-del-estado.shtml,Plurinacionalidad,Sí,No,Sí,
573,"Convención Constitucional inicia con una mesa directiva plurinacional
",Diarioconcepcion.cl,Región del Biobío,Julio 2021,05/07/2021,https://www.diarioconcepcion.cl/politica/2021/07/05/convencion-constitucional-inicia-con-una-mesa-directiva-plurinacional.html,Plurinacional,Sí,No,Sí,
589,"La figura de Elisa Loncon y “el sueño de un nuevo Chile, paritario y plurinacional” en la prensa alemana
",Elmostrador.cl,Región Metropolitana,Julio 2021,06/07/2021,https://www.elmostrador.cl/noticias/sin-editar/2021/07/06/la-figura-de-elisa-loncon-y-el-sueno-de-un-nuevo-chile-paritario-y-plurinacional-en-la-prensa-alemana/,Plurinacional Plurinacionalidad (combinada),Sí,No,Sí,
599,"Diego Ancalao, precandidato presidencial mapuche: “Que el debate sea plurinacional por primera vez en la historia”
",Cnnchile.com,Región Metropolitana,Julio 2021,07/07/2021,https://www.cnnchile.com/lodijeronencnn/diego-ancalao-precandidato-presidencial-mapuche-debate-plurinacional_20210707/,Plurinacional,Sí,No,Sí,
604,"Derechos sociales, pueblos indígenas, género, régimen de gobierno y migración: las tensiones programáticas que enfrentará la convención
",Ciperchile.cl,Región Metropolitana,Julio 2021,08/07/2021,https://www.ciperchile.cl/2021/07/08/derechos-sociales-pueblos-indigenas-genero-regimen-de-gobierno-y-migracion-las-tensiones-programaticas-que-enfrentara-la-convencion/,Plurinacional Plurinacionalidad (combinada),No,Sí,Sí,
607,"Aracely Burguete Cal y Mayor y los pueblos originarios: “El derecho madre es el de la libre determinación”.
",Theclinic.cl,Región Metropolitana,Julio 2021,09/07/2021,https://www.theclinic.cl/2021/07/09/aracely-burguete-cal-y-mayor-y-los-pueblos-originarios-el-derecho-madre-es-el-de-la-libre-determinacion/,Plurinacional Plurinacionalidad (combinada),No,Sí,Sí,
615,"La trastienda de la polémica por los escaños reservados en la mesa directiva de la Convención
",Elmostrador.cl,Región Metropolitana,Julio 2021,09/07/2021,https://www.elmostrador.cl/destacado/2021/07/09/la-trastienda-de-la-polemica-por-los-escanos-reservados-en-la-mesa-directiva-de-la-convencion/,Plurinacionalidad,No,Sí,Sí,
618,"Diego Ancalao, candidato presidencial mapuche: «La pobreza y la marginación del pueblo Mapuche es una decisión política»
",Eldesconcierto.cl,Región Metropolitana,Julio 2021,10/07/2021,https://www.eldesconcierto.cl/reportajes/2021/07/10/diego-ancalao-candidato-presidencial-mapuche-la-pobreza-y-la-marginacion-del-pueblo-mapuche-es-una-decision-politica.html,Plurinacional Plurinacionalidad (combinada),No,Sí,Sí,
619,"Diego Ancalao, precandidato presidencial mapuche: ""Nuestra intención es hacer un debate plurinacional""
",Elmostrador.cl,Región Metropolitana,Julio 2021,10/07/2021,http://elmostrador.cl/noticias/pais/2021/07/10/diego-ancalao-precandidato-presidencial-mapuche-nuestra-intencion-es-hacer-un-debate-plurinacional/,Plurinacional,Sí,No,Sí,
623,"Consulta indígena obligatoria: el debate que impulsan los pueblos originarios en la Convención
",Pauta.cl,Región Metropolitana,Julio 2021,11/07/2021,https://www.pauta.cl/politica/consulta-indigena-convencion-constitucional-pueblos-originarios,Plurinacional,No,Sí,Sí,
627,"Chile Digno pide ""inmediata desmilitarización del territorio mapuche""
",Cooperativa.cl,Región Metropolitana,Julio 2021,12/07/2021,https://cooperativa.cl/noticias/pais/region-de-la-araucania/chile-digno-pide-inmediata-desmilitarizacion-del-territorio-mapuche/2021-07-12/100831.html,Plurinacional,No,Sí,Sí,
636,"Convencionales de pueblos originarios realizarán sus reuniones periódicas en la Casa Central de la U. de Chile
",Elmostrador.cl,Región Metropolitana,Julio 2021,13/07/2021,https://www.elmostrador.cl/dia/2021/07/13/convencionales-de-pueblos-originarios-realizaran-sus-reuniones-periodicas-en-la-casa-central-de-la-u-de-chile/,Plurinacional,No,Sí,Sí,
641,"Una Constitución para Chile. Capítulo IV: Estado Plurinacional
",Biobiochile.cl,Región Metropolitana,Julio 2021,13/07/2021,https://www.biobiochile.cl/biobiotv/programas/una-constitucion-para-chile/2021/07/13/una-constitucion-para-chile-capitulo-iv-estado-plurinacional.shtml,Plurinacional Plurinacionalidad (combinada),Sí,No,Sí,
650,Un Chile plurinacional no podrá ser si los afros no estamos incluidos en la Nueva Constitución [VIDEO],Elmorrocotudo.cl,Región de Arica y Parinacota,Julio 2021,14/07/2021,https://www.elmorrocotudo.cl/noticia/politica/un-chile-plurinacional-no-podra-ser-si-los-afros-no-estamos-incluidos-en-la-nueva-c,Plurinacional,Sí,No,Sí,
652,"CAM critica presencia de constituyentes del pueblo mapuche en la Convención: ""La única vía posible para la liberación nacional es la confrontación directa contra el capitalismo""
",Elmostrador.cl,Región Metropolitana,Julio 2021,15/07/2021,https://www.elmostrador.cl/dia/2021/07/15/cam-critica-presencia-de-constituyentes-del-pueblo-mapuche-en-la-convencion-la-unica-via-posible-para-la-liberacion-nacional-es-la-confrontacion-directa-contra-el-capitalismo/,Plurinacional Plurinacionalidad (combinada),No,Sí,Sí,
654,De qué hablamos cuando hablamos de un Estado plurinacional: expertos en pueblos originarios y DD.HH. responden,Latercera.com,Región Metropolitana,Julio 2021,15/07/2021,https://www.latercera.com/la-tercera-pm/noticia/de-que-hablamos-cuando-hablamos-de-un-estado-plurinacional-expertos-en-pueblos-originarios-y-ddhh-responden/DZYYZU6MDREQBNMDG4QCGJSKDM/,Plurinacional Plurinacionalidad (combinada),Sí,No,Sí,
666,"Nación, nacionalismo y plurinacionalidad
",Elmostrador.cl,Región Metropolitana,Julio 2021,17/07/2021,https://www.elmostrador.cl/noticias/opinion/columnas/2021/07/17/nacion-nacionalismo-y-plurinacionalidad/,Plurinacional Plurinacionalidad (combinada),Sí,No,Sí,
674,Cadem: 77% considera que Chile tiene una deuda histórica con el pueblo mapuche,Lanacion.cl,Región Metropolitana,Julio 2021,19/07/2021,http://www.lanacion.cl/cadem-77-considera-que-chile-tiene-una-deuda-historica-con-el-pueblo-mapuche/,Plurinacional,No,Sí,Sí,
